	txNomeParlamentar	ideCadastro	sgUF	sgPartido	txtDescricao	txtDescricaoEspecificacao	txtFornecedor	txtCNPJCPF	datEmissao	vlrLiquido	numMes	numAno	txtPassageiro	nuDeputadoId	ideDocumento	urlDocumento
380491	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		BUREAU DE PLANEJAMENTO ASSESSORIA DE COMUNICAÇÃO LTDA ME	221.596.650/0018-5	2020-07-28 00:00:00	7500.0	7	2020		3432	7076211	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7076211.pdf
380492	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		BUREAU DE PLANEJAMENTO ASSESSORIA DE COMUNICAÇÃO LTDA ME	221.596.650/0018-5	2020-08-12 00:00:00	7500.0	8	2020		3432	7083596	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7083596.pdf
380493	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		BUREAU DE PLANEJAMENTO ASSESSORIA DE COMUNICAÇÃO LTDA ME	221.596.650/0018-5	2020-10-09 00:00:00	7500.0	10	2020		3432	7105630	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7105630.pdf
380494	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		BUREAU DE PLANEJAMENTO ASSESSORIA DE COMUNICAÇÃO LTDA ME	221.596.650/0018-5	2020-11-13 01:00:00	7500.0	11	2020		3432	7117238	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7117238.pdf
380495	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		BUREAU DE PLANEJAMENTO ASSESSORIA DE COMUNICAÇÃO LTDA ME	221.596.650/0018-5	2020-12-11 01:00:00	7500.0	12	2020		3432	7130360	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7130360.pdf
380496	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		CULTURA MS COMUNICAÇÕES EIRELLI - ME	233.011.170/0010-0	2020-01-06 00:00:00	10000.0	1	2020		3432	6994268	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/6994268.pdf
380497	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		CULTURA MS COMUNICAÇÕES EIRELLI - ME	233.011.170/0010-0	2020-02-17 00:00:00	10000.0	2	2020		3432	7017225	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7017225.pdf
380498	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		KARINE BEZERRA VIANA	194.705.480/0012-3	2020-09-23 00:00:00	5500.0	9	2020		3432	7096841	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7096841.pdf
380499	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		KARINE BEZERRA VIANA ME	194.705.480/0012-3	2020-10-20 00:00:00	5500.0	10	2020		3432	7108771	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7108771.pdf
380500	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		KARINE BEZERRA VIANA ME	194.705.480/0012-3	2020-11-18 01:00:00	5500.0	11	2020		3432	7121114	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7121114.pdf
380501	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		KARINE BEZERRA VIANA ME	194.705.480/0012-3	2020-12-16 01:00:00	5500.0	12	2020		3432	7131616	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7131616.pdf
380502	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		LINDERLANDIO BARBOSA EIRELI	116.303.180/0017-2	2020-12-02 01:00:00	1500.0	11	2020		3432	7124789	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7124789
380503	Beto Pereira	204358.0	MS	PSDB	DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.		RPR CRIACOES GRAFICAS EIRELI	087.261.960/0010-8	2020-12-16 01:00:00	53560.0	12	2020		3432	7133147	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7133147.pdf
380504	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2020-03-02 00:00:00	279.0	2	2020		3432	7041480	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7041480.pdf
380505	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2020-04-01 00:00:00	279.0	4	2020		3432	7047234	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7047234.pdf
380506	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2020-05-04 00:00:00	279.0	4	2020		3432	7054721	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7054721.pdf
380507	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2020-06-01 00:00:00	279.0	5	2020		3432	7065241	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7065241.pdf
380508	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2020-07-01 00:00:00	279.0	6	2020		3432	7075577	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7075577.pdf
380509	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2020-08-01 00:00:00	279.0	7	2020		3432	7085900	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7085900.pdf
380510	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2020-02-01 00:00:00	273.0	2	2020		3432	7023935	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7023935.pdf
380511	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2020-09-01 00:00:00	279.0	8	2020		3432	7097917	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7097917.pdf
380512	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2020-10-01 00:00:00	279.0	10	2020		3432	7110225	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7110225.pdf
380513	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2020-11-03 01:00:00	279.0	10	2020		3432	7121120	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7121120.pdf
380514	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2020-12-01 01:00:00	279.0	11	2020		3432	7133216	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7133216.pdf
380515	Beto Pereira	204358.0	MS	PSDB	SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.		SOS ALARMES	006.623.420/0017-7	2021-01-04 00:00:00	279.0	12	2020		3432	7143862	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2021/7143862.pdf
380516	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		CLARO S.A	404.325.440/4400-4	2020-04-01 00:00:00	102.97	3	2020		3432	7054718	
380517	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		CLARO S.A	404.325.440/4400-4	2020-07-09 00:00:00	124.99	6	2020		3432	7075584	
380518	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		CLARO S.A	404.325.440/4400-4	2020-05-01 00:00:00	124.99	4	2020		3432	7058096	
380519	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		CLARO S.A	404.325.440/4400-4	2020-06-01 00:00:00	103.4	6	2020		3432	7065240	
380520	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		CLARO S.A.	404.325.440/4451-9	2020-06-17 00:00:00	44.98	6	2020		3432	7070785	
380521	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		CLARO S.A.	404.325.440/4451-9	2020-07-16 00:00:00	44.98	7	2020		3432	7081325	
380522	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		Claro S/A	404.325.440/4400-4	2020-11-10 01:00:00	144.99	10	2020		3432	7121124	
380523	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		Claro S/A	404.325.440/4400-4	2020-12-09 01:00:00	144.99	11	2020		3432	7133225	
380524	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		Claro S/A	404.325.440/4400-4	2021-01-08 00:00:00	144.99	12	2020		3432	7143945	
380525	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		Claro SA	404.325.440/4400-4	2020-08-07 00:00:00	124.99	7	2020		3432	7085911	
380526	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		Claro SA	404.325.440/4400-4	2020-09-09 00:00:00	124.99	8	2020		3432	7097922	
380527	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		Claro SA	404.325.440/4400-4	2020-10-01 00:00:00	269.68	10	2020		3432	7110221	
380528	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		HUMBERTO PEREIRA	025.581.570/0016-2	2020-01-04 00:00:00	573.51	1	2020		3432	6999687	
380529	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		6.41	1	2020		3432	0	
380530	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		12.36	2	2020		3432	0	
380531	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		15.43	3	2020		3432	0	
380532	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		3.75	4	2020		3432	0	
380533	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		7.88	5	2020		3432	0	
380534	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		6.09	6	2020		3432	0	
380535	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		11.79	7	2020		3432	0	
380536	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		6.58	8	2020		3432	0	
380537	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		9.89	9	2020		3432	0	
380538	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		8.69	10	2020		3432	0	
380539	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		9.07	11	2020		3432	0	
380540	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		RAMAL	000.000.000/0000-6		18.23	12	2020		3432	0	
380541	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		TELEFONICA BRASIL S.A.	025.581.570/0210-6	2020-02-04 00:00:00	657.43	2	2020		3432	7017200	
380542	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		TELEFONICA BRASIL S.A.	025.581.570/0210-6	2020-03-04 00:00:00	783.1	3	2020		3432	7041497	
380543	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		TELEFONICA BRASIL S.A.	025.581.570/0210-6	2020-04-04 00:00:00	888.51	4	2020		3432	7047228	
380544	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		TELEFONICA BRASIL S.A.	025.581.570/0210-6	2020-06-06 00:00:00	660.87	6	2020		3432	7062839	
380545	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		TELEFONICA BRASIL S.A.	025.581.570/0210-6	2020-07-04 00:00:00	692.71	7	2020		3432	7071797	
380546	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		TELEFONICA BRASIL S.A.	025.581.570/0210-6	2020-08-04 00:00:00	639.71	8	2020		3432	7083601	
380547	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		TELEFONICA BRASIL S.A.	025.581.570/0210-6	2020-09-04 00:00:00	642.98	9	2020		3432	7094863	
380548	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		TELEFONICA BRASIL S.A.	025.581.570/0210-6	2020-10-04 00:00:00	642.98	10	2020		3432	7107572	
380549	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		TELEFONICA BRASIL S.A.	025.581.570/0210-6	2020-11-04 01:00:00	646.9	11	2020		3432	7117239	
380550	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		TELEFONICA BRASIL S.A.	025.581.570/0210-6	2020-12-04 01:00:00	642.98	12	2020		3432	7130386	
380551	Beto Pereira	204358.0	MS	PSDB	TELEFONIA		Telefônica Brasil S/A - VIVO	025.581.570/0016-2	2020-05-04 00:00:00	620.34	5	2020		3432	7054713	
380552	Beto Pereira	204358.0	MS	PSDB	SERVIÇOS POSTAIS		CORREIOS - CAIXA DE ENCOMENDAS BÁSICA/CONVENCIONAL	000.000.000/0000-7	2020-07-21 15:50:31	8.15	7	2020		3432	0	
380553	Beto Pereira	204358.0	MS	PSDB	SERVIÇOS POSTAIS		CORREIOS - CARTA COMERCIAL	000.000.000/0000-7	2020-02-19 16:36:40	8.6	2	2020		3432	0	
380554	Beto Pereira	204358.0	MS	PSDB	SERVIÇOS POSTAIS		CORREIOS - CARTA REGISTRADA	000.000.000/0000-7	2020-02-21 11:14:23	9.2	2	2020		3432	0	
380555	Beto Pereira	204358.0	MS	PSDB	SERVIÇOS POSTAIS		CORREIOS - CARTA REGISTRADA	000.000.000/0000-7	2020-05-13 16:55:18	13.85	5	2020		3432	0	
380556	Beto Pereira	204358.0	MS	PSDB	SERVIÇOS POSTAIS		CORREIOS - ENCOMENDA PAC	000.000.000/0000-7	2020-02-20 10:30:31	26.89	2	2020		3432	0	
380557	Beto Pereira	204358.0	MS	PSDB	SERVIÇOS POSTAIS		CORREIOS - ENCOMENDA PAC	000.000.000/0000-7	2020-12-29 11:41:06	1212.42	12	2020		3432	0	
380558	Beto Pereira	204358.0	MS	PSDB	SERVIÇOS POSTAIS		CORREIOS - ENCOMENDA PAC	000.000.000/0000-7	2020-12-29 16:14:41	110.22	12	2020		3432	0	
380559	Beto Pereira	204358.0	MS	PSDB	SERVIÇOS POSTAIS		CORREIOS - SEDEX CONVENCIONAL	000.000.000/0000-7	2020-07-21 14:14:29	48.56	7	2020		3432	0	
380560	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		C.B. BRASILIA COMERCIO DE ALIMENTOS LTDA	119.037.890/0010-7	2020-11-27 01:00:00	121.61	11	2020		3432	7123757	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7123757
380561	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-05-11 00:00:00	31.26	5	2020		3432	7054391	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7054391.pdf
380562	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-05-22 00:00:00	27.45	5	2020		3432	7058144	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7058144.pdf
380563	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-05-25 00:00:00	29.07	5	2020		3432	7058139	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7058139.pdf
380564	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-05-28 00:00:00	40.29	5	2020		3432	7061959	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7061959.pdf
380565	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-06-01 00:00:00	41.86	6	2020		3432	7061958	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7061958.pdf
380566	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-06-02 00:00:00	57.48	6	2020		3432	7061962	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7061962.pdf
380567	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-06-03 00:00:00	27.81	6	2020		3432	7061967	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7061967.pdf
380568	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-06-04 00:00:00	28.91	6	2020		3432	7061963	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7061963.pdf
380569	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-06-05 00:00:00	34.68	6	2020		3432	7061971	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7061971.pdf
380570	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-06-10 00:00:00	42.05	6	2020		3432	7062836	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7062836.pdf
380571	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-06-19 00:00:00	41.04	6	2020		3432	7065239	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7065239.pdf
380572	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-07-09 00:00:00	32.47	7	2020		3432	7071783	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7071783.pdf
380573	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-07-13 00:00:00	34.24	7	2020		3432	7071790	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7071790.pdf
380574	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-10-13 00:00:00	41.92	10	2020		3432	7105639	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7105639.pdf
380575	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-10-26 00:00:00	70.0	10	2020		3432	7110216	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7110216.pdf
380576	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CAPELOSO REFEIÇÕES EIRELI ME	249.951.220/0012-3	2020-11-05 01:00:00	57.36	11	2020		3432	7115517	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7115517.pdf
380577	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CARLOS HENRIQUE PEDRINI ERELLI EPP	181.817.610/0015-2	2020-11-10 01:00:00	39.0	11	2020		3432	7115514	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7115514.pdf
380578	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CASARÃO ORIENTAL	076.488.670/0010-5	2020-08-27 00:00:00	44.93	8	2020		3432	7088482	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7088482.pdf
380579	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CEST & CIA LTDA EPP	036.386.050/0010-9	2020-11-12 01:00:00	69.5	11	2020		3432	7117252	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7117252.pdf
380580	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CG ALIMENTOS EIRELI	367.608.740/0019-4	2020-12-08 01:00:00	35.8	12	2020		3432	7127228	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7127228
380581	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		CHICAGO PRIME ALIMENTOS	190.994.390/0014-1	2020-11-22 01:00:00	124.64	11	2020		3432	7119637	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7119637
380582	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		DIAS BARBOSA E ANTONIO DE SOUZA LTDA ME	142.374.330/0017-0	2020-05-17 00:00:00	51.0	5	2020		3432	7054407	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7054407.pdf
380583	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		JUNQUEIRA DE PAULA SILVA LTDA	141.663.170/0010-7	2020-11-13 01:00:00	90.8	11	2020		3432	7117250	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7117250.pdf
380584	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		LA VIE ALIMENTOS EIRELI	271.892.450/0016-5	2020-08-17 00:00:00	38.91	8	2020		3432	7084552	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7084552
380585	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		MARGARIDA FERNANDES ALVES	172.497.580/0016-0	2020-11-06 01:00:00	86.25	11	2020		3432	7115524	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7115524.pdf
380586	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		Marques Filho 7 Cia Ltda	227.423.540/0014-4	2020-10-24 00:00:00	41.56	10	2020		3432	7110213	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7110213.pdf
380587	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		MARZUK EMPÓRIO ÁRABE - ASA SUL	109.238.120/0016-2	2020-11-24 01:00:00	113.35	11	2020		3432	7121453	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7121453
380588	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		NAPOLITANA COMERCIO DE ALIMENTOS LTDA	118.693.450/0010-0	2020-11-25 01:00:00	90.0	11	2020		3432	7121452	http://camara.leg.br/cota-parlamentar/nota-fiscal-eletronica?ideDocumentoFiscal=7121452
380589	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		NATURE RESTAURANTE LTDA	119.165.920/0010-2	2020-10-10 00:00:00	68.0	10	2020		3432	7105637	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7105637.pdf
380590	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		P G GARSTRONOMIA ERELLI - ME	287.813.580/0011-8	2020-08-25 00:00:00	33.67	8	2020		3432	7088477	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7088477.pdf
380591	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		PALADAR GRILL	037.170.870/0010-0	2020-08-14 00:00:00	57.0	8	2020		3432	7083618	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7083618.pdf
380592	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		REST CHURRASCO RODOANEL DE CAMPO GRANDE	123.345.020/0013-8	2020-09-11 00:00:00	113.95	9	2020		3432	7094860	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7094860.pdf
380593	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		RESTAURANTE E CHURRASCARIA QUERÊNCIA	372.222.130/0017-8	2020-10-06 00:00:00	46.71	10	2020		3432	7104149	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7104149.pdf
380594	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		VERMELHO GRILL RESTAURANTE LTDA	034.590.440/0017-2	2020-05-27 00:00:00	122.47	5	2020		3432	7058121	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7058121.pdf
380595	Beto Pereira	204358.0	MS	PSDB	FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR		VERMELHO GRILL RESTAURANTE LTDA	034.590.440/0017-2	2020-06-16 00:00:00	104.86	6	2020		3432	7065237	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7065237.pdf
380596	Beto Pereira	204358.0	MS	PSDB	HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.		ANTONIO ALVES DE LIMA & CIA LTDA - EPP	166.030.340/0010-0	2020-10-28 00:00:00	541.0	10	2020		3432	7111976	https://www.camara.leg.br/cota-parlamentar/documentos/publ/3432/2020/7111976.pdf
